Year of Unloading,Month of Unloading,Date of Unloading,Commodity,Sub Commodity,Load Country,Load Port,Unload Country,Unload Port,Consignor,Consignee, Quantity , Quantity Unit ,Mode,Country,State/City,Company Name,Grade,Size,Prices
2015,August,-,Ferrous Scrap,-,Liberia,-,India,-,-,-, 200 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Netherland,-,India,-,-,-, 111 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Senegal,-,India,-,-,-, 435 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Sierra Leona,-,India,-,-,-," 1,182 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Togo,-,India,-,-,-, 680 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Brazil,-,India,-,-,-," 2,323 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Canada,-,India,-,-,-, 996 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Germany,-,India,-,-,-, 508 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Ireland,-,India,-,-,-, 494 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,South Korea,-,India,-,-,-, 180 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United Kingdom,-,India,-,-,-," 3,880 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United States,-,India,-,-,-," 6,293 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Australia,-,India,-,-,-, 214 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Poland,-,India,-,-,-, 24 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United Kingdom,-,India,-,-,-, 126 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Australia,-,India,-,-,-," 2,372 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Bahrain,-,India,-,-,-, 517 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Benin,-,India,-,-,-, 168 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Brazil,-,India,-,-,-, 802 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Canada,-,India,-,-,-," 2,362 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Chile,-,India,-,-,-," 1,634 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Cyprus,-,India,-,-,-, 182 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Equatorial Guinea,-,India,-,-,-, 195 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Gambia,-,India,-,-,-, 281 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Germany,-,India,-,-,-, 481 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Guinea,-,India,-,-,-, 381 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Honduras,-,India,-,-,-, 263 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Ireland,-,India,-,-,-, 176 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Japan,-,India,-,-,-, 505 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,South Korea,-,India,-,-,-, 212 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Lithuania,-,India,-,-,-, 4 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Malaysia,-,India,-,-,-, 353 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Mauritania,-,India,-,-,-, 184 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Mozambique,-,India,-,-,-, 847 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Netherland,-,India,-,-,-, 111 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,NewZealand,-,India,-,-,-, 348 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Reunion,-,India,-,-,-, 155 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Russia,-,India,-,-,-, 105 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Singapore,-,India,-,-,-," 2,480 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,South Africa,-,India,-,-,-," 7,309 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Togo,-,India,-,-,-, 674 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United Arab Emirates,-,India,-,-,-," 17,713 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United Kingdom,-,India,-,-,-," 3,968 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United States,-,India,-,-,-," 2,545 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Australia,-,India,-,-,-," 1,091 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Bahrain,-,India,-,-,-, 102 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Bangladesh,-,India,-,-,-, 51 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Belgium,-,India,-,-,-, 206 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Brazil,-,India,-,-,-, 240 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Cape Verde Islands,-,India,-,-,-, 75 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Gambia,-,India,-,-,-, 155 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Ireland,-,India,-,-,-, 246 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,South Korea,-,India,-,-,-, 44 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Lithuania,-,India,-,-,-, 247 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Namibia,-,India,-,-,-, 667 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Poland,-,India,-,-,-," 1,018 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,South Africa,-,India,-,-,-," 1,236 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Tanzania,-,India,-,-,-, 101 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Togo,-,India,-,-,-, 485 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Trinidad & Tobago,-,India,-,-,-, 227 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United Arab Emirates,-,India,-,-,-, 503 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United Kingdom,-,India,-,-,-, 962 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United States,-,India,-,-,-, 19 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Australia,-,India,-,-,-," 8,498 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,NewZealand,-,India,-,-,-," 4,790 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United Arab Emirates,-,India,-,-,-, 2 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United States,-,India,-,-,-," 23,000 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Belgium,-,India,-,-,-," 1,269 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Brazil,-,India,-,-,-, 361 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,France,-,India,-,-,-, 107 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Germany,-,India,-,-,-, 98 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Malaysia,-,India,-,-,-, 388 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United States,-,India,-,-,-, 27 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Belgium,-,India,-,-,-, 106 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Brazil,-,India,-,-,-, 489 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Germany,-,India,-,-,-, 306 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Latvia,-,India,-,-,-, 581 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Malaysia,-,India,-,-,-, 452 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,NewZealand,-,India,-,-,-, 132 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Singapore,-,India,-,-,-, 206 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United Kingdom,-,India,-,-,-, 579 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Australia,-,India,-,-,-, 382 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Belgium,-,India,-,-,-, 156 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Brazil,-,India,-,-,-, 497 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Canada,-,India,-,-,-, 144 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Germany,-,India,-,-,-, 52 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,South Korea,-,India,-,-,-, 140 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,NewZealand,-,India,-,-,-, 853 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Romania,-,India,-,-,-, 229 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Singapore,-,India,-,-,-, 102 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,South Africa,-,India,-,-,-," 3,225 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Sweden,-,India,-,-,-, 97 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Taiwan,-,India,-,-,-, 162 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Thailand,-,India,-,-,-, 416 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Turkey,-,India,-,-,-, 27 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United Kingdom,-,India,-,-,-, 577 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United States,-,India,-,-,-," 3,352 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Bahrain,-,India,-,-,-, 541 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Belgium,-,India,-,-,-, 152 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Brazil,-,India,-,-,-, 983 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Costa Rica,-,India,-,-,-, 439 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Gambia,-,India,-,-,-, 110 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Guinea,-,India,-,-,-, 242 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Mauritius,-,India,-,-,-, 23 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Poland,-,India,-,-,-, 104 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,South Africa,-,India,-,-,-, 325 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Sweden,-,India,-,-,-, 257 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United Arab Emirates,-,India,-,-,-, 26 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United Kingdom,-,India,-,-,-," 2,307 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,United States,-,India,-,-,-," 1,148 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Angola,-,India,-,-,-, 70 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Australia,-,India,-,-,-, 806 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Bahrain,-,India,-,-,-, 963 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Belgium,-,India,-,-,-, 34 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Benin,-,India,-,-,-, 260 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Brazil,-,India,-,-,-," 1,056 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Cameroon,-,India,-,-,-, 51 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Canada,-,India,-,-,-," 5,723 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Cape Verde Islands,-,India,-,-,-, 299 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Denmark,-,India,-,-,-, 110 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Estonia,-,India,-,-,-, 345 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Germany,-,India,-,-,-, 124 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Guinea,-,India,-,-,-, 845 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Honduras,-,India,-,-,-, 70 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Japan,-,India,-,-,-, 20 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,South Korea,-,India,-,-,-," 1,127 ",MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Kuwait,-,India,-,-,-, 354 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Liberia,-,India,-,-,-, 569 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Malaysia,-,India,-,-,-, 440 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Mauritania,-,India,-,-,-, 925 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Mauritius,-,India,-,-,-, 367 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Mozambique,-,India,-,-,-, 533 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Namibia,-,India,-,-,-, 688 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Netherland,-,India,-,-,-, 82 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,NewZealand,-,India,-,-,-, 94 ,MT,Import,India,-,-,-,-,-
2015,August,-,Ferrous Scrap,-,Norway,-,India,-,-,-, 49 ,MT,Import,India,-,-,-,-,-
